,date,open,high,low,close,volume,stock_name,%_change,change,year,quarter,month
1638,2023-01-05,56100,56900,55800,56200,1641900,VIC,0.36,200.0,2023,1,1
1639,2023-01-06,56000,56100,54900,56100,1951000,VIC,-0.18,-100.0,2023,1,1
1640,2023-01-09,56200,56200,55000,55000,1204200,VIC,-1.96,-1100.0,2023,1,1
1641,2023-01-10,55000,55000,53600,54500,1742900,VIC,-0.91,-500.0,2023,1,1
1642,2023-01-11,54500,55500,54100,55100,1085600,VIC,1.1,600.0,2023,1,1
1643,2023-01-12,55500,55500,54500,55000,1067000,VIC,-0.18,-100.0,2023,1,1
1644,2023-01-13,55000,55300,54400,55000,1223800,VIC,0.0,0.0,2023,1,1
1645,2023-01-16,55000,55000,53400,54800,1687100,VIC,-0.36,-200.0,2023,1,1
1646,2023-01-17,53500,55200,53500,55200,1371200,VIC,0.73,400.0,2023,1,1
1647,2023-01-18,55400,56700,55000,56700,1647300,VIC,2.72,1500.0,2023,1,1
1648,2023-01-19,56300,57400,56000,57400,2343100,VIC,1.23,700.0,2023,1,1
1649,2023-01-27,57800,59300,57600,59200,2197800,VIC,3.14,1800.0,2023,1,1
1650,2023-01-30,59500,59500,57500,57700,1124500,VIC,-2.53,-1500.0,2023,1,1
1651,2023-01-31,58100,58500,56500,57100,1377800,VIC,-1.04,-600.0,2023,1,1
1652,2023-02-01,57600,57600,54800,55200,1851600,VIC,-3.33,-1900.0,2023,1,2
1653,2023-02-02,55200,56100,55100,55800,1328600,VIC,1.09,600.0,2023,1,2
1654,2023-02-03,56000,56000,55000,56000,1199400,VIC,0.36,200.0,2023,1,2
1655,2023-02-06,55300,56000,54300,56000,1416100,VIC,0.0,0.0,2023,1,2
1656,2023-02-07,56000,56000,53600,55000,1645000,VIC,-1.79,-1000.0,2023,1,2
1657,2023-02-08,54600,54600,53000,54400,2145800,VIC,-1.09,-600.0,2023,1,2
1658,2023-02-09,53500,54500,52400,54200,3006800,VIC,-0.37,-200.0,2023,1,2
1659,2023-02-10,53500,54300,52600,54000,1696000,VIC,-0.37,-200.0,2023,1,2
1660,2023-02-13,53100,53600,52500,53400,1405200,VIC,-1.11,-600.0,2023,1,2
1661,2023-02-14,53100,53100,50800,52900,3116200,VIC,-0.94,-500.0,2023,1,2
1662,2023-02-15,52700,52900,50900,52900,3345700,VIC,0.0,0.0,2023,1,2
1663,2023-02-16,53000,53700,51400,53400,3240500,VIC,0.95,500.0,2023,1,2
1664,2023-02-17,53400,53500,52200,53500,1871500,VIC,0.19,100.0,2023,1,2
1665,2023-02-20,53300,55000,53000,54100,1515200,VIC,1.12,600.0,2023,1,2
1666,2023-02-21,54200,54700,53700,54300,1502600,VIC,0.37,200.0,2023,1,2
1667,2023-02-22,53500,53600,52400,53000,2557800,VIC,-2.39,-1300.0,2023,1,2
1668,2023-02-23,52800,53100,51100,53000,2387100,VIC,0.0,0.0,2023,1,2
1669,2023-02-24,52100,52900,51700,52900,2206500,VIC,-0.19,-100.0,2023,1,2
1670,2023-02-27,52000,52500,51400,52500,1389900,VIC,-0.76,-400.0,2023,1,2
1671,2023-02-28,52500,53000,52000,52600,912500,VIC,0.19,100.0,2023,1,2
1672,2023-03-01,52000,53300,51600,52700,794700,VIC,0.19,100.0,2023,1,3
1673,2023-03-02,52500,53300,52300,52800,769300,VIC,0.19,100.0,2023,1,3
1674,2023-03-03,52800,53000,52200,52700,785900,VIC,-0.19,-100.0,2023,1,3
1675,2023-03-06,52700,53300,52100,52600,1569800,VIC,-0.19,-100.0,2023,1,3
1676,2023-03-07,53000,53200,52400,52700,1442300,VIC,0.19,100.0,2023,1,3
1677,2023-03-08,52200,53300,52200,53000,831900,VIC,0.57,300.0,2023,1,3
1678,2023-03-09,53000,53600,52600,53000,1037300,VIC,0.0,0.0,2023,1,3
1679,2023-03-10,53000,53300,52500,53100,899800,VIC,0.19,100.0,2023,1,3
1680,2023-03-13,53100,53400,52500,53300,996800,VIC,0.38,200.0,2023,1,3
1681,2023-03-14,53200,53200,52600,53000,1019000,VIC,-0.56,-300.0,2023,1,3
1682,2023-03-15,53000,54000,53000,54000,1177700,VIC,1.89,1000.0,2023,1,3
1683,2023-03-16,54000,55700,53000,53300,3155600,VIC,-1.3,-700.0,2023,1,3
1684,2023-03-17,53900,54000,52400,53200,3121500,VIC,-0.19,-100.0,2023,1,3
1685,2023-03-20,53000,53200,51400,52800,3362300,VIC,-0.75,-400.0,2023,1,3
1686,2023-03-21,52800,53400,51600,52800,1766700,VIC,0.0,0.0,2023,1,3
1687,2023-03-22,52600,52900,52100,52300,965900,VIC,-0.95,-500.0,2023,1,3
1688,2023-03-23,52200,52800,52100,52700,1254600,VIC,0.76,400.0,2023,1,3
1689,2023-03-24,52800,53700,52500,53200,722200,VIC,0.95,500.0,2023,1,3
1690,2023-03-27,53300,53800,52800,53400,608100,VIC,0.38,200.0,2023,1,3
1691,2023-03-28,53300,53600,53200,53200,718100,VIC,-0.37,-200.0,2023,1,3
1692,2023-03-29,53500,53600,52900,53400,475600,VIC,0.38,200.0,2023,1,3
1693,2023-03-30,53500,54900,53400,54200,935600,VIC,1.5,800.0,2023,1,3
1694,2023-03-31,53600,55200,53600,55000,2619400,VIC,1.48,800.0,2023,1,3
1695,2023-04-03,55900,58800,55600,57700,4605300,VIC,4.91,2700.0,2023,2,4
1696,2023-04-04,58500,58700,57000,57100,1708000,VIC,-1.04,-600.0,2023,2,4
1697,2023-04-05,56700,56700,55000,56000,1869100,VIC,-1.93,-1100.0,2023,2,4
1698,2023-04-06,56400,56400,54800,55300,1788200,VIC,-1.25,-700.0,2023,2,4
1699,2023-04-07,55000,55000,53400,54400,2311500,VIC,-1.63,-900.0,2023,2,4
1700,2023-04-10,54500,54600,53300,53500,1777500,VIC,-1.65,-900.0,2023,2,4
1701,2023-04-11,53700,53700,52800,53500,1534300,VIC,0.0,0.0,2023,2,4
1702,2023-04-12,53300,53500,52600,52600,2696100,VIC,-1.68,-900.0,2023,2,4
1703,2023-04-13,53100,53500,52700,52800,1628400,VIC,0.38,200.0,2023,2,4
1704,2023-04-14,53200,53500,52700,52800,1324900,VIC,0.0,0.0,2023,2,4
1705,2023-04-17,52900,53000,52400,52600,1237500,VIC,-0.38,-200.0,2023,2,4
1706,2023-04-18,52900,52900,52400,52600,1260900,VIC,0.0,0.0,2023,2,4
1707,2023-04-19,52600,52700,52300,52600,1746300,VIC,0.0,0.0,2023,2,4
1708,2023-04-20,52500,52700,52200,52600,1217400,VIC,0.0,0.0,2023,2,4
1709,2023-04-21,52600,52700,52100,52200,1086400,VIC,-0.76,-400.0,2023,2,4
1710,2023-04-24,52700,52700,52200,52300,888100,VIC,0.19,100.0,2023,2,4
1711,2023-04-25,52800,52800,51800,51900,1834700,VIC,-0.76,-400.0,2023,2,4
1712,2023-04-26,52400,52400,51700,52000,1305700,VIC,0.19,100.0,2023,2,4
1713,2023-04-27,51800,51800,50700,51000,2897300,VIC,-1.92,-1000.0,2023,2,4
1714,2023-04-28,50600,51600,50600,51300,1404000,VIC,0.59,300.0,2023,2,4
1715,2023-05-04,52100,52100,51100,51400,1226800,VIC,0.19,100.0,2023,2,5
1716,2023-05-05,50900,51400,50600,50800,1172000,VIC,-1.17,-600.0,2023,2,5
1717,2023-05-08,50700,50900,50500,50600,1004800,VIC,-0.39,-200.0,2023,2,5
1718,2023-05-09,50900,51000,50400,50600,1023000,VIC,0.0,0.0,2023,2,5
1719,2023-05-10,50800,50800,50400,50700,911300,VIC,0.2,100.0,2023,2,5
1720,2023-05-11,50700,50700,50300,50500,1014700,VIC,-0.39,-200.0,2023,2,5
1721,2023-05-12,50700,51900,50500,51700,1982700,VIC,2.38,1200.0,2023,2,5
1722,2023-05-15,54900,54900,54000,54500,4369700,VIC,5.42,2800.0,2023,2,5
1723,2023-05-16,54600,54800,52800,53000,2430100,VIC,-2.75,-1500.0,2023,2,5
1724,2023-05-17,52900,53800,52500,53200,2168200,VIC,0.38,200.0,2023,2,5
1725,2023-05-18,53600,53800,53000,53100,1931700,VIC,-0.19,-100.0,2023,2,5
1726,2023-05-19,53400,53400,52100,52500,1784500,VIC,-1.13,-600.0,2023,2,5
1727,2023-05-22,52500,52700,51900,52200,1721400,VIC,-0.57,-300.0,2023,2,5
1728,2023-05-23,52200,53500,52200,52300,1951100,VIC,0.19,100.0,2023,2,5
1729,2023-05-24,52800,52800,52300,52600,1290300,VIC,0.57,300.0,2023,2,5
1730,2023-05-25,52600,52700,52200,52600,1453500,VIC,0.0,0.0,2023,2,5
1731,2023-05-26,52400,52500,52000,52000,1593300,VIC,-1.14,-600.0,2023,2,5
1732,2023-05-29,52000,52900,52000,52700,1381300,VIC,1.35,700.0,2023,2,5
1733,2023-05-30,52700,52900,52300,52400,1315000,VIC,-0.57,-300.0,2023,2,5
1734,2023-05-31,52400,52400,52000,52000,2432000,VIC,-0.76,-400.0,2023,2,5
1735,2023-06-01,52000,52200,51600,52000,1526900,VIC,0.0,0.0,2023,2,6
1736,2023-06-02,52000,52300,51900,52000,1731400,VIC,0.0,0.0,2023,2,6
1737,2023-06-05,52100,52500,52000,52100,1824300,VIC,0.19,100.0,2023,2,6
1738,2023-06-06,52200,53200,52200,53200,2120200,VIC,2.11,1100.0,2023,2,6
1739,2023-06-07,53300,53600,52600,52800,1656100,VIC,-0.75,-400.0,2023,2,6
1740,2023-06-08,52800,53000,52400,52400,1436100,VIC,-0.76,-400.0,2023,2,6
1741,2023-06-09,52500,52600,52200,52300,819000,VIC,-0.19,-100.0,2023,2,6
1742,2023-06-12,52500,53400,52500,53400,1711500,VIC,2.1,1100.0,2023,2,6
1743,2023-06-13,53700,54300,53300,54100,2112100,VIC,1.31,700.0,2023,2,6
1744,2023-06-14,54100,54700,53800,53800,2242800,VIC,-0.55,-300.0,2023,2,6
1745,2023-06-15,53800,54500,53300,53500,2114700,VIC,-0.56,-300.0,2023,2,6
1746,2023-06-16,53800,54000,52600,53500,3878900,VIC,0.0,0.0,2023,2,6
1747,2023-06-19,53800,53800,52100,52100,2316600,VIC,-2.62,-1400.0,2023,2,6
1748,2023-06-20,52000,52500,51900,52000,1464500,VIC,-0.19,-100.0,2023,2,6
1749,2023-06-21,52100,52400,51700,52400,2070400,VIC,0.77,400.0,2023,2,6
1750,2023-06-22,52700,52800,52000,52400,1626300,VIC,0.0,0.0,2023,2,6
1751,2023-06-23,52100,52300,51900,52000,2178900,VIC,-0.76,-400.0,2023,2,6
1752,2023-06-26,52100,52700,51900,52200,1524700,VIC,0.38,200.0,2023,2,6
1753,2023-06-27,52200,53000,52200,52400,2488300,VIC,0.38,200.0,2023,2,6
1754,2023-06-28,52600,52700,52000,52200,1893500,VIC,-0.38,-200.0,2023,2,6
1755,2023-06-29,52200,52400,51800,51800,1628300,VIC,-0.77,-400.0,2023,2,6
1756,2023-06-30,51800,51900,51000,51000,1743900,VIC,-1.54,-800.0,2023,2,6
1757,2023-07-03,51500,51700,51100,51100,1866100,VIC,0.2,100.0,2023,3,7
1758,2023-07-04,51500,51500,51100,51300,1359600,VIC,0.39,200.0,2023,3,7
1759,2023-07-05,51400,51600,50900,51000,2479200,VIC,-0.58,-300.0,2023,3,7
1760,2023-07-06,51000,51400,50400,50400,2599600,VIC,-1.18,-600.0,2023,3,7
1761,2023-07-07,50500,50600,50000,50100,2941600,VIC,-0.6,-300.0,2023,3,7
1762,2023-07-10,50500,51200,50200,50900,3345300,VIC,1.6,800.0,2023,3,7
1763,2023-07-11,51000,51300,50800,50800,1927900,VIC,-0.2,-100.0,2023,3,7
1764,2023-07-12,51100,51900,50800,51400,2295600,VIC,1.18,600.0,2023,3,7
1765,2023-07-13,51500,52000,51200,51500,1894000,VIC,0.19,100.0,2023,3,7
1766,2023-07-14,51800,51800,51000,51400,2013700,VIC,-0.19,-100.0,2023,3,7
1767,2023-07-17,51600,53100,51400,52900,4605500,VIC,2.92,1500.0,2023,3,7
1768,2023-07-18,53000,53100,52600,52700,2091900,VIC,-0.38,-200.0,2023,3,7
1769,2023-07-19,52900,52900,52100,52100,1816000,VIC,-1.14,-600.0,2023,3,7
1770,2023-07-20,52100,52600,51600,52000,1893800,VIC,-0.19,-100.0,2023,3,7
1771,2023-07-21,52000,52300,51600,52100,2324800,VIC,0.19,100.0,2023,3,7
1772,2023-07-24,52200,52600,51800,52000,2621700,VIC,-0.19,-100.0,2023,3,7
1773,2023-07-25,52100,52200,51500,51500,3804000,VIC,-0.96,-500.0,2023,3,7
1774,2023-07-26,51400,51900,51000,51000,4119700,VIC,-0.97,-500.0,2023,3,7
1775,2023-07-27,51000,51500,50800,51100,3932500,VIC,0.2,100.0,2023,3,7
1776,2023-07-28,51100,51600,50900,51500,3550200,VIC,0.78,400.0,2023,3,7
1777,2023-07-31,55100,55100,54600,55100,10561900,VIC,6.99,3600.0,2023,3,7
1778,2023-08-01,58800,58900,58000,58900,12259300,VIC,6.9,3800.0,2023,3,8
1779,2023-08-02,59000,59900,58100,58300,12347800,VIC,-1.02,-600.0,2023,3,8
1780,2023-08-03,58300,59500,58000,58200,7522800,VIC,-0.17,-100.0,2023,3,8
1781,2023-08-04,59000,62200,59000,62200,21210800,VIC,6.87,4000.0,2023,3,8
1782,2023-08-07,63500,64300,62400,63900,8090300,VIC,2.73,1700.0,2023,3,8
1783,2023-08-08,64000,67500,63600,67000,11056400,VIC,4.85,3100.0,2023,3,8
1784,2023-08-09,67000,67800,65700,65800,9768400,VIC,-1.79,-1200.0,2023,3,8
1785,2023-08-10,66300,68400,66100,67900,7897700,VIC,3.19,2100.0,2023,3,8
1786,2023-08-11,72600,72600,72100,72600,23093100,VIC,6.92,4700.0,2023,3,8
1787,2023-08-14,74900,75400,71500,73300,12704000,VIC,0.96,700.0,2023,3,8
1788,2023-08-15,73000,73300,70700,70700,14765300,VIC,-3.55,-2600.0,2023,3,8
1789,2023-08-16,75600,75600,75400,75600,19414900,VIC,6.93,4900.0,2023,3,8
1790,2023-08-17,75600,76600,71900,71900,22232600,VIC,-4.89,-3700.0,2023,3,8
1791,2023-08-18,69100,70000,66900,66900,26621900,VIC,-6.95,-5000.0,2023,3,8
1792,2023-08-21,66000,66100,63300,65800,22403700,VIC,-1.64,-1100.0,2023,3,8
1793,2023-08-22,67000,67100,62800,64500,13120800,VIC,-1.98,-1300.0,2023,3,8
1794,2023-08-23,69000,69000,65000,65000,20341500,VIC,0.78,500.0,2023,3,8
1795,2023-08-24,65700,65800,62600,64200,16616200,VIC,-1.23,-800.0,2023,3,8
1796,2023-08-25,65200,66700,63300,63500,17900300,VIC,-1.09,-700.0,2023,3,8
1797,2023-08-28,65000,66700,64500,64700,16715600,VIC,1.89,1200.0,2023,3,8
1798,2023-08-29,65700,65900,63200,63400,20650300,VIC,-2.01,-1300.0,2023,3,8
1799,2023-08-30,63000,63000,60600,62000,24550800,VIC,-2.21,-1400.0,2023,3,8
1800,2023-08-31,62500,64099,62000,62100,14984700,VIC,0.16,100.0,2023,3,8
1801,2023-09-05,62500,63900,61700,62300,13059500,VIC,0.32,200.0,2023,3,9
1802,2023-09-06,62400,62500,60800,61600,19411000,VIC,-1.12,-700.0,2023,3,9
1803,2023-09-07,62000,62500,60800,60800,16127800,VIC,-1.3,-800.0,2023,3,9
1804,2023-09-08,60500,60600,59100,59100,28220800,VIC,-2.8,-1700.0,2023,3,9
1805,2023-09-11,60100,61400,59100,59100,16362000,VIC,0.0,0.0,2023,3,9
1806,2023-09-12,59800,60500,59100,60300,15067200,VIC,2.03,1200.0,2023,3,9
1807,2023-09-13,60800,61400,59100,59200,16321000,VIC,-1.82,-1100.0,2023,3,9
1808,2023-09-14,59100,59300,55500,55500,26861000,VIC,-6.25,-3700.0,2023,3,9
1809,2023-09-15,56000,56300,53200,53600,18952400,VIC,-3.42,-1900.0,2023,3,9
1810,2023-09-18,53600,53600,52400,53000,11462100,VIC,-1.12,-600.0,2023,3,9
1811,2023-09-19,53500,53900,51500,51700,12789300,VIC,-2.45,-1300.0,2023,3,9
1812,2023-09-20,52000,53500,51700,53500,11801500,VIC,3.48,1800.0,2023,3,9
1813,2023-09-21,53800,53800,52200,52200,8502600,VIC,-2.43,-1300.0,2023,3,9
1814,2023-09-22,51500,51600,49800,50000,17451900,VIC,-4.21,-2200.0,2023,3,9
1815,2023-09-25,50100,50400,46500,46500,16835400,VIC,-7.0,-3500.0,2023,3,9
1816,2023-09-26,46000,46750,44550,45000,15113400,VIC,-3.23,-1500.0,2023,3,9
1817,2023-09-27,44600,45250,44050,45200,8890400,VIC,0.44,200.0,2023,3,9
1818,2023-09-28,45200,45300,44100,45000,6887100,VIC,-0.44,-200.0,2023,3,9
1819,2023-09-29,45200,48150,45150,46850,13568000,VIC,4.11,1850.0,2023,3,9
1820,2023-10-02,47000,47550,46500,46900,5084800,VIC,0.11,50.0,2023,4,10
1821,2023-10-03,45900,46000,43850,44500,12896800,VIC,-5.12,-2400.0,2023,4,10
1822,2023-10-04,44500,46300,44050,46100,6718300,VIC,3.6,1600.0,2023,4,10
1823,2023-10-05,46200,46400,44800,45600,5358200,VIC,-1.08,-500.0,2023,4,10
1824,2023-10-06,45900,46250,45000,45950,6192900,VIC,0.77,350.0,2023,4,10
1825,2023-10-09,46000,46050,45200,45200,4889700,VIC,-1.63,-750.0,2023,4,10
1826,2023-10-10,45600,46150,44900,44900,5861600,VIC,-0.66,-300.0,2023,4,10
1827,2023-10-11,45050,45450,45000,45450,3629700,VIC,1.22,550.0,2023,4,10
1828,2023-10-12,46000,47300,45800,46500,7710800,VIC,2.31,1050.0,2023,4,10
1829,2023-10-13,46100,46450,45550,46100,5057900,VIC,-0.86,-400.0,2023,4,10
1830,2023-10-16,46050,46050,45000,45000,4839400,VIC,-2.39,-1100.0,2023,4,10
1831,2023-10-17,45000,45150,44000,44000,4845000,VIC,-2.22,-1000.0,2023,4,10
1832,2023-10-18,44050,44550,41500,43800,8869200,VIC,-0.45,-200.0,2023,4,10
1833,2023-10-19,43800,43900,42400,43200,5382400,VIC,-1.37,-600.0,2023,4,10
1834,2023-10-20,43000,43350,41850,43350,5953100,VIC,0.35,150.0,2023,4,10
1835,2023-10-23,43350,43400,42600,43400,4900400,VIC,0.12,50.0,2023,4,10
1836,2023-10-24,43200,43500,42900,43450,2821800,VIC,0.12,50.0,2023,4,10
1837,2023-10-25,44200,45300,43850,44700,6225600,VIC,2.88,1250.0,2023,4,10
1838,2023-10-26,42900,42950,41600,41600,15106800,VIC,-6.94,-3100.0,2023,4,10
1839,2023-10-27,41650,41800,38700,41600,13998100,VIC,0.0,0.0,2023,4,10
1840,2023-10-30,41300,41550,39750,41500,6062800,VIC,-0.24,-100.0,2023,4,10
1841,2023-10-31,41050,41550,40450,40500,5938400,VIC,-2.41,-1000.0,2023,4,10
1842,2023-11-01,39700,40500,39450,40400,4618900,VIC,-0.25,-100.0,2023,4,11
1843,2023-11-02,40500,41500,39650,41450,6047500,VIC,2.6,1050.0,2023,4,11
1844,2023-11-03,41700,42100,41250,41600,4094900,VIC,0.36,150.0,2023,4,11
1845,2023-11-06,41950,42300,41650,42100,4294000,VIC,1.2,500.0,2023,4,11
1846,2023-11-07,41800,42150,41250,42050,4222000,VIC,-0.12,-50.0,2023,4,11
1847,2023-11-08,42200,43050,41850,43000,4749500,VIC,2.26,950.0,2023,4,11
1848,2023-11-09,44000,45700,44000,45400,7308000,VIC,5.58,2400.0,2023,4,11
1849,2023-11-10,45000,45200,44400,44950,5103200,VIC,-0.99,-450.0,2023,4,11
1850,2023-11-13,45050,45050,44450,44800,3953800,VIC,-0.33,-150.0,2023,4,11
1851,2023-11-14,44950,45500,44500,44950,3845100,VIC,0.33,150.0,2023,4,11
1852,2023-11-15,45400,45600,44900,45400,6206500,VIC,1.0,450.0,2023,4,11
1853,2023-11-16,45400,45400,44850,45100,2341300,VIC,-0.66,-300.0,2023,4,11
1854,2023-11-17,45200,45200,42150,42200,11573200,VIC,-6.43,-2900.0,2023,4,11
1855,2023-11-20,40900,42800,40900,42700,4304300,VIC,1.18,500.0,2023,4,11
1856,2023-11-21,43050,43150,42050,42600,2852100,VIC,-0.23,-100.0,2023,4,11
1857,2023-11-22,42950,43000,41850,42000,3797800,VIC,-1.41,-600.0,2023,4,11
1858,2023-11-23,42000,42600,41300,41300,3301600,VIC,-1.67,-700.0,2023,4,11
1859,2023-11-24,41350,41500,40600,41350,3524600,VIC,0.12,50.0,2023,4,11
1860,2023-11-27,41300,42200,41300,41850,2794800,VIC,1.21,500.0,2023,4,11
1861,2023-11-28,41850,42500,41600,42400,2472300,VIC,1.31,550.0,2023,4,11
1862,2023-11-29,42400,42650,42300,42550,2051700,VIC,0.35,150.0,2023,4,11
1863,2023-11-30,42500,42850,41750,41750,3466400,VIC,-1.88,-800.0,2023,4,11
1864,2023-12-01,42050,42200,41850,42100,2301700,VIC,0.84,350.0,2023,4,12
1865,2023-12-04,42100,43000,42100,42950,3571300,VIC,2.02,850.0,2023,4,12
1866,2023-12-05,42950,43150,42600,42800,3626700,VIC,-0.35,-150.0,2023,4,12
1867,2023-12-06,42500,43000,42500,42800,2341200,VIC,0.0,0.0,2023,4,12
1868,2023-12-07,42800,43200,41900,42800,4453200,VIC,0.0,0.0,2023,4,12
1869,2023-12-08,42600,43050,42550,42950,2652300,VIC,0.35,150.0,2023,4,12
1870,2023-12-11,43250,44350,43250,44050,5292200,VIC,2.56,1100.0,2023,4,12
1871,2023-12-12,44050,44400,44000,44250,2774200,VIC,0.45,200.0,2023,4,12
1872,2023-12-13,44100,44350,43200,43900,3973900,VIC,-0.79,-350.0,2023,4,12
1873,2023-12-14,43950,44050,43450,43800,3042800,VIC,-0.23,-100.0,2023,4,12
1874,2023-12-15,43700,43950,43050,43700,6066700,VIC,-0.23,-100.0,2023,4,12
1875,2023-12-18,43700,43950,43050,43200,2345200,VIC,-1.14,-500.0,2023,4,12
1876,2023-12-19,43300,43300,42300,43200,2813900,VIC,0.0,0.0,2023,4,12
1877,2023-12-20,42950,43450,42850,43250,1760100,VIC,0.12,50.0,2023,4,12
1878,2023-12-21,43000,43300,42800,43200,1890500,VIC,-0.12,-50.0,2023,4,12
1879,2023-12-22,43200,43350,42750,43150,2001100,VIC,-0.12,-50.0,2023,4,12
1880,2023-12-25,43100,43550,43000,43400,1977500,VIC,0.58,250.0,2023,4,12
1881,2023-12-26,43400,43750,43350,43550,1763700,VIC,0.35,150.0,2023,4,12
1882,2023-12-27,43650,43950,43600,43600,1848500,VIC,0.11,50.0,2023,4,12
1883,2023-12-28,43600,44600,43600,44450,4070700,VIC,1.95,850.0,2023,4,12
1884,2023-12-29,44650,44850,44450,44600,2168900,VIC,0.34,150.0,2023,4,12
1885,2024-01-02,44950,44950,44000,44000,2281300,VIC,-1.35,-600.0,2024,1,1
1886,2024-01-03,43500,44150,43500,44150,2275100,VIC,0.34,150.0,2024,1,1
1887,2024-01-04,44150,44400,43800,44150,2337800,VIC,0.0,0.0,2024,1,1
1888,2024-01-05,44150,44200,43900,44100,1481600,VIC,-0.11,-50.0,2024,1,1
1889,2024-01-08,44450,44750,44100,44350,2534400,VIC,0.57,250.0,2024,1,1
1890,2024-01-09,44300,44400,43900,43900,1604800,VIC,-1.01,-450.0,2024,1,1
1891,2024-01-10,43900,44050,43200,43600,2675700,VIC,-0.68,-300.0,2024,1,1
1892,2024-01-11,43600,44000,43400,43650,1666100,VIC,0.11,50.0,2024,1,1
1893,2024-01-12,43500,43500,42700,43000,2966600,VIC,-1.49,-650.0,2024,1,1
1894,2024-01-15,43500,43500,43050,43050,1456300,VIC,0.12,50.0,2024,1,1
1895,2024-01-16,43000,43250,42850,43150,1436500,VIC,0.23,100.0,2024,1,1
1896,2024-01-17,43150,43450,42950,43200,1878300,VIC,0.12,50.0,2024,1,1
1897,2024-01-18,43000,43500,43000,43350,1725100,VIC,0.35,150.0,2024,1,1
1898,2024-01-19,43350,43450,43150,43300,2905400,VIC,-0.12,-50.0,2024,1,1
1899,2024-01-22,43500,43500,43150,43300,1691900,VIC,0.0,0.0,2024,1,1
1900,2024-01-23,43400,43400,42900,43100,2211000,VIC,-0.46,-200.0,2024,1,1
1901,2024-01-24,43200,43250,42900,43150,1693500,VIC,0.12,50.0,2024,1,1
1902,2024-01-25,43100,43100,42800,42800,1155300,VIC,-0.81,-350.0,2024,1,1
1903,2024-01-26,42700,43000,42650,42800,1807600,VIC,0.0,0.0,2024,1,1
1904,2024-01-29,42800,42850,42400,42650,1816400,VIC,-0.35,-150.0,2024,1,1
1905,2024-01-30,42650,42800,42500,42700,1332900,VIC,0.12,50.0,2024,1,1
1906,2024-01-31,42700,42800,42100,42500,2738900,VIC,-0.47,-200.0,2024,1,1
1907,2024-02-01,42450,42500,42050,42350,2196100,VIC,-0.35,-150.0,2024,1,2
1908,2024-02-02,42350,42500,42050,42100,1981500,VIC,-0.59,-250.0,2024,1,2
1909,2024-02-05,42200,42200,41800,42200,2692400,VIC,0.24,100.0,2024,1,2
1910,2024-02-06,42250,42350,41900,42300,1594700,VIC,0.24,100.0,2024,1,2
1911,2024-02-07,42300,42400,42000,42400,1596000,VIC,0.24,100.0,2024,1,2
1912,2024-02-15,42500,42800,42200,42550,1934700,VIC,0.35,150.0,2024,1,2
1913,2024-02-16,42550,44150,42500,43950,4992200,VIC,3.29,1400.0,2024,1,2
1914,2024-02-19,44300,47000,44300,47000,16636900,VIC,6.94,3050.0,2024,1,2
1915,2024-02-20,48000,49350,47900,48500,8974900,VIC,3.19,1500.0,2024,1,2
1916,2024-02-21,48550,48550,47100,47250,6649000,VIC,-2.58,-1250.0,2024,1,2
1917,2024-02-22,47250,47700,47000,47600,4022500,VIC,0.74,350.0,2024,1,2
1918,2024-02-23,47950,47950,45200,45200,9877200,VIC,-5.04,-2400.0,2024,1,2
1919,2024-02-26,45350,45750,44300,44600,5089400,VIC,-1.33,-600.0,2024,1,2
1920,2024-02-27,44800,45650,44350,45150,4367500,VIC,1.23,550.0,2024,1,2
1921,2024-02-28,45900,46400,45250,45600,3369700,VIC,1.0,450.0,2024,1,2
1922,2024-02-29,46000,46150,45000,45000,4017000,VIC,-1.32,-600.0,2024,1,2
1923,2024-03-01,45000,45600,44850,45250,2982700,VIC,0.56,250.0,2024,1,3
1924,2024-03-04,45300,45750,45150,45250,3738900,VIC,0.0,0.0,2024,1,3
1925,2024-03-05,45200,45500,45000,45300,3151800,VIC,0.11,50.0,2024,1,3
1926,2024-03-06,45300,46850,45200,45300,4652500,VIC,0.0,0.0,2024,1,3
1927,2024-03-07,45600,45850,45350,45600,2466500,VIC,0.66,300.0,2024,1,3
1928,2024-03-08,46000,46000,44800,44800,3896700,VIC,-1.75,-800.0,2024,1,3
1929,2024-03-11,44900,45250,44350,44350,3451600,VIC,-1.0,-450.0,2024,1,3
1930,2024-03-12,44350,44600,44050,44150,2836600,VIC,-0.45,-200.0,2024,1,3
1931,2024-03-13,44250,45000,44100,45000,2238600,VIC,1.93,850.0,2024,1,3
1932,2024-03-14,45200,46850,45000,45950,6021400,VIC,2.11,950.0,2024,1,3
1933,2024-03-15,45900,46000,44400,44400,4813400,VIC,-3.37,-1550.0,2024,1,3
1934,2024-03-18,44850,46200,43900,46100,7732700,VIC,3.83,1700.0,2024,1,3
1935,2024-03-19,46200,47300,45600,47000,7828400,VIC,1.95,900.0,2024,1,3
1936,2024-03-20,46800,47000,45800,46500,4695000,VIC,-1.06,-500.0,2024,1,3
1937,2024-03-21,46500,46850,45900,46500,3525800,VIC,0.0,0.0,2024,1,3
1938,2024-03-22,46500,46700,46050,46600,5198400,VIC,0.22,100.0,2024,1,3
1939,2024-03-25,46600,47400,46150,46850,4738500,VIC,0.54,250.0,2024,1,3
